0.423581 0.773126 0.228334
0.812281 0.456051 0.200829
0.995042 0.019350 0.233175
0.454159 0.214847 0.925726
0.518094 0.158070 0.593451
0.053843 0.737096 0.988958
0.707660 0.781644 0.884730
0.962900 0.221286 0.012430
0.459120 0.480657 0.502345
0.265818 0.468014 0.835067
0.726259 0.977540 0.655076
0.573907 0.262539 0.705646
0.336233 0.554939 0.570177
0.414844 0.087797 0.617563
0.807744 0.261781 0.726948
0.810102 0.415715 0.634154
0.978283 0.317650 0.257003
0.907227 0.803183 0.887615
0.014407 0.758856 0.646174
0.397734 0.197581 0.094312
0.385434 0.641959 0.989043
0.947853 0.571318 0.258017
0.805957 0.847624 0.635390
0.932686 0.166323 0.723518
0.473540 0.973226 0.675928
0.294771 0.597684 0.825098
0.425071 0.797868 0.250275
0.849007 0.894289 0.449376
0.667079 0.467413 0.664508
0.659513 0.115167 0.683178
0.734433 0.206182 0.283109
0.928523 0.443929 0.896756
0.787210 0.410792 0.669999
0.044126 0.374521 0.979984
0.064925 0.756084 0.775723
0.946640 0.557065 0.481276
0.696230 0.057056 0.577185
0.056779 0.804399 0.069422
0.691473 0.916683 0.381069
0.142000 0.836198 0.787087
0.817508 0.541638 0.213217
0.626695 0.910543 0.332508
0.108111 0.959381 0.095270
0.683456 0.101678 0.648967
0.371736 0.180896 0.769365
0.133590 0.818016 0.476298
0.338250 0.551046 0.279287
0.855043 0.944182 0.037805
0.832408 0.024715 0.540268
0.469517 0.007068 0.101509
0.867301 0.573499 0.600131
0.510857 0.670916 0.611745
0.012305 0.349318 0.441503
0.760395 0.573039 0.965583
0.168907 0.491438 0.614103
0.132423 0.066796 0.367680
0.514566 0.944581 0.533242
0.779274 0.471666 0.308904
0.177379 0.458452 0.722097
0.173942 0.898312 0.295403
0.969904 0.882913 0.315412
0.515124 0.797479 0.352021
0.194477 0.933806 0.684265
0.930336 0.352372 0.851558
0.291581 0.293535 0.224157
0.305868 0.226478 0.079962
0.465562 0.524232 0.114373
0.788881 0.016871 0.390972
0.018263 0.126233 0.924025
0.238747 0.435272 0.277274
0.158364 0.431814 0.084342
0.127288 0.165954 0.620624
0.435081 0.549114 0.574807
0.605341 0.750782 0.556562
0.392001 0.750107 0.538145
0.764286 0.307157 0.696007
0.050202 0.334701 0.111309
0.663359 0.006437 0.055245
0.557582 0.705306 0.960823
0.316994 0.335478 0.352535
0.639975 0.410943 0.376215
0.826015 0.102121 0.864349
0.118301 0.120533 0.898973
0.725026 0.378495 0.826023
0.611863 0.415128 0.351308
0.855106 0.094201 0.472573
0.728205 0.168106 0.064215
0.490149 0.979922 0.643354
0.195574 0.935735 0.092721
0.563816 0.602895 0.194637
0.729541 0.096938 0.444892
0.161326 0.277338 0.396347
0.112544 0.028658 0.942997
0.819191 0.591975 0.101169
0.969249 0.977905 0.895492
0.466546 0.333937 0.230950
0.224998 0.360741 0.525800
0.207106 0.178108 0.429371
0.184451 0.497031 0.514825
0.097457 0.057634 0.610902
0.970578 0.229616 0.833062
0.161800 0.597225 0.238173
0.772741 0.651368 0.014367
0.867203 0.782097 0.005507
0.635588 0.563936 0.724409
0.299313 0.290439 0.986373
0.045061 0.619624 0.727526
0.047403 0.753613 0.189104
0.115554 0.394008 0.264170
0.107114 0.138969 0.490360
0.137251 0.938950 0.633097
0.947536 0.010242 0.741090
0.323683 0.805724 0.204103
0.192681 0.637726 0.816773
0.327840 0.874537 0.346585
0.941114 0.524660 0.456777
0.588333 0.858294 0.329365
0.103071 0.280403 0.256492
0.407123 0.648396 0.977487
0.676247 0.804653 0.891102
0.523040 0.971006 0.287653
0.209193 0.750367 0.171666
0.233998 0.982105 0.282389
0.090265 0.266020 0.831660
0.795580 0.324270 0.201931
0.201843 0.913201 0.739149
0.430337 0.499503 0.517950
0.115900 0.875110 0.605299
0.561043 0.252668 0.146897
0.166083 0.367818 0.638445
0.492904 0.927110 0.816727
0.695865 0.427898 0.641270
0.023571 0.418056 0.738348
0.030127 0.630099 0.635913
0.912263 0.443140 0.280044
0.127391 0.616957 0.062058
0.566322 0.993450 0.995021
0.729625 0.842004 0.028742
0.663401 0.541551 0.004792
0.291612 0.442328 0.423519
0.087561 0.601112 0.714813
0.269015 0.378735 0.796488
0.151834 0.517118 0.997971
0.834660 0.398049 0.881788
0.390302 0.157618 0.149145
0.122778 0.547485 0.754681
0.697290 0.436730 0.067087
0.772822 0.442170 0.542195
0.315538 0.716906 0.682918
0.010984 0.728951 0.699842
0.454872 0.772357 0.527046
0.653796 0.067270 0.872125
0.443096 0.343414 0.158703
0.015111 0.084646 0.325024
0.847286 0.380932 0.031835
0.751569 0.838142 0.502283
0.005731 0.710602 0.087210
0.332908 0.141674 0.103092
0.210561 0.649907 0.318152
0.873813 0.691631 0.844455
0.355714 0.259507 0.338137
0.072182 0.788856 0.164052
0.548459 0.306232 0.275521
0.574261 0.455574 0.866595
0.095990 0.576087 0.366469
0.879980 0.291474 0.115627
0.389914 0.397072 0.116894
0.222277 0.985509 0.495447
0.307507 0.597038 0.859257
0.183058 0.473342 0.372196
0.848239 0.048173 0.284286
0.533228 0.021687 0.233393
0.905449 0.382902 0.751376
0.306768 0.933385 0.017888
0.766340 0.596690 0.040877
0.849082 0.389881 0.440380
0.990282 0.282453 0.936787
0.305802 0.624637 0.953063
0.386681 0.293538 0.466145
0.685064 0.765862 0.261292
0.541816 0.322060 0.839933
0.490602 0.092006 0.391421
0.747384 0.787829 0.923479
0.523047 0.695170 0.330012
0.687795 0.445445 0.813176
0.052963 0.277702 0.984960
0.590491 0.119211 0.684794
0.128686 0.179076 0.928776
0.995043 0.779572 0.619095
0.595583 0.994744 0.639079
0.128592 0.418140 0.902091
0.638689 0.164580 0.354443
0.905488 0.455937 0.404523
0.435324 0.359418 0.284680
0.993800 0.967067 0.900137
0.629415 0.347539 0.245965
0.127570 0.874968 0.247152
0.074432 0.474666 0.761354
0.772722 0.894408 0.591106
0.659629 0.058357 0.513066
0.957175 0.996368 0.026861
0.699760 0.687208 0.735172
0.276693 0.665398 0.554509
0.812955 0.430087 0.843927
0.295139 0.132772 0.754688
0.854057 0.300709 0.725706
0.861289 0.004827 0.295043
0.066952 0.570910 0.824187
0.712019 0.564898 0.599518
0.967416 0.946857 0.829732
0.590718 0.748648 0.953971
0.033009 0.368667 0.210708
0.686685 0.062630 0.760334
0.747315 0.979481 0.466821
0.935726 0.810559 0.819044
0.245741 0.063542 0.829249
0.261681 0.681104 0.562587
0.918923 0.631510 0.523832
0.952846 0.796280 0.801172
0.433708 0.110298 0.072401
0.340741 0.340970 0.022189
0.559883 0.184995 0.766232
0.179807 0.179087 0.998383
0.202280 0.576697 0.069300
0.048009 0.209126 0.991535
0.424561 0.069566 0.137130
0.314316 0.138533 0.641768
0.638257 0.193505 0.859911
0.888629 0.880226 0.597892
0.107234 0.139559 0.663142
0.531355 0.562927 0.691862
0.630715 0.609625 0.582506
0.959935 0.367466 0.031085
0.772168 0.242447 0.058852
0.599005 0.452365 0.745425
0.817080 0.308073 0.862206
0.525550 0.072668 0.895282
0.301215 0.244321 0.188736
0.415244 0.873921 0.561667
0.527617 0.977251 0.201626
0.314861 0.226503 0.092443
0.617401 0.882024 0.590452
0.747674 0.985062 0.562061
0.932081 0.727437 0.424531
0.831316 0.154387 0.855920
0.139062 0.915809 0.107504
0.445032 0.035498 0.431843
0.172858 0.355099 0.433884
0.285058 0.125153 0.603911
0.183415 0.832725 0.209276
0.678169 0.923667 0.660348
0.570557 0.662315 0.037112
0.993983 0.159722 0.336498
0.518521 0.451712 0.004389
0.278160 0.353424 0.352324
0.212387 0.828061 0.504944
0.126296 0.409180 0.340007
0.130973 0.168400 0.129010
0.653868 0.003430 0.375081
0.732791 0.083077 0.410592
0.816146 0.233606 0.066928
0.772529 0.505426 0.159686
0.128939 0.056543 0.178551
0.314927 0.335450 0.189526
0.182170 0.756907 0.133006
0.738205 0.452635 0.529961
0.372821 0.429435 0.922063
0.964126 0.868260 0.850592
0.249536 0.410018 0.160129
0.274366 0.206459 0.170679
0.066759 0.752436 0.409284
0.991227 0.060660 0.321387
0.754064 0.554430 0.396993
0.477945 0.966264 0.854341
0.790845 0.204140 0.384349
0.430113 0.549948 0.092883
0.118112 0.439342 0.385202
0.538813 0.148814 0.194524
0.152765 0.563854 0.430122
0.772830 0.539107 0.737206
0.904446 0.009802 0.088997
0.972358 0.389065 0.108754
0.441336 0.929986 0.346776
0.739306 0.384510 0.337286
0.579086 0.293072 0.513594
0.312544 0.643184 0.390092
0.730195 0.949149 0.529719
0.837822 0.411142 0.137651
0.781057 0.955967 0.138129
0.881015 0.755200 0.593928
0.206559 0.589809 0.893064
0.706628 0.381703 0.619784
0.107273 0.724782 0.606160
0.126678 0.862346 0.024505
0.062633 0.088180 0.582318
0.130863 0.344385 0.727342
0.143787 0.175142 0.986287
0.388668 0.021480 0.294518
0.948105 0.708581 0.967533
0.003986 0.357727 0.502251
0.172728 0.696036 0.871133
0.257447 0.216395 0.094660
0.342201 0.961796 0.496740
0.379368 0.650532 0.329393
0.777391 0.159155 0.368636
0.042807 0.204397 0.861867
0.162473 0.417144 0.432063
0.763184 0.690384 0.236655
0.829026 0.491331 0.642019
0.730472 0.898358 0.156338
0.315985 0.553205 0.164238
0.241695 0.866031 0.861000
0.167765 0.061994 0.725167
0.367403 0.825601 0.580688
0.649508 0.329317 0.440716
0.191027 0.567806 0.121527
0.865895 0.542203 0.730047
0.184025 0.262200 0.757385
0.475152 0.918652 0.614834
0.200080 0.666864 0.430902
0.421173 0.275068 0.979921
0.754411 0.329514 0.014693
0.684444 0.339398 0.884025
0.946214 0.566211 0.846187
0.198379 0.224165 0.028410
0.925119 0.622873 0.351775
0.963257 0.500218 0.612296
0.200895 0.239001 0.177903
0.967735 0.341500 0.821241
0.229277 0.576543 0.580150
0.990950 0.351723 0.965542
0.505671 0.144489 0.827560
0.939487 0.140831 0.278987
0.121054 0.763122 0.976634
0.920828 0.266997 0.439929
0.655860 0.066510 0.956414
0.860801 0.376290 0.723312
0.981163 0.403145 0.385746
0.718781 0.745055 0.317481
0.893838 0.551595 0.638478
0.239979 0.896403 0.006609
0.030199 0.546754 0.401902
0.712219 0.215495 0.746286
0.251577 0.995777 0.556822
0.988414 0.911776 0.472234
0.303083 0.178335 0.541763
0.935439 0.862385 0.050024
0.579406 0.953005 0.901657
0.591431 0.452995 0.703358
0.955686 0.758884 0.414957
0.786125 0.072146 0.553252
0.305709 0.869796 0.251110
0.761239 0.089178 0.232191
0.143037 0.341310 0.540965
0.410488 0.747172 0.347093
0.570824 0.930182 0.791967
0.201034 0.491544 0.149932
0.574953 0.234713 0.824519
0.851608 0.722403 0.548270
0.361419 0.006326 0.690080
0.961728 0.615954 0.315766
0.871374 0.941283 0.867856
0.427659 0.102967 0.307358
0.006171 0.375744 0.177614
0.175873 0.944347 0.038875
0.658924 0.862358 0.241569
0.322317 0.641190 0.010094
0.918675 0.200988 0.586590
0.419200 0.032973 0.643187
0.705815 0.166012 0.170711
0.787391 0.028216 0.479407
0.600197 0.307885 0.724243
0.549323 0.121197 0.995822
0.473655 0.655851 0.350385
0.658893 0.359137 0.974641
0.224654 0.712031 0.774942
0.559167 0.976866 0.814300
0.526692 0.904779 0.528173
0.196230 0.094679 0.219320
0.579413 0.735496 0.405239
0.804889 0.167391 0.741882
0.093216 0.047521 0.402470
0.578588 0.113248 0.992037
0.793699 0.987937 0.463160
0.977552 0.251237 0.417289
0.990819 0.998667 0.355878
0.340552 0.884550 0.756210
0.222088 0.444709 0.338737
0.182005 0.548532 0.659087
0.751625 0.485359 0.038973
0.041155 0.228644 0.962823
0.430295 0.512708 0.649937
0.559816 0.676713 0.775991
0.818857 0.337830 0.146575
0.737180 0.688730 0.260962
0.042330 0.593571 0.539164
0.392731 0.388358 0.531377
0.833717 0.662902 0.279139
0.111309 0.695377 0.514747
0.935165 0.958975 0.805023
0.379406 0.255137 0.526951
0.532763 0.526615 0.317923
0.449530 0.768998 0.102103
0.589411 0.459785 0.068934
0.448404 0.374981 0.362618
0.848760 0.093990 0.136521
0.400442 0.336593 0.470044
0.061343 0.768670 0.859146
0.247929 0.432885 0.198724
0.922561 0.278207 0.468703
0.704341 0.495157 0.747490
0.248720 0.101216 0.418621
0.382867 0.502105 0.135113
0.464402 0.505081 0.875757
0.587185 0.826561 0.278596
0.384260 0.321422 0.646508
0.399931 0.775767 0.395899
0.979555 0.974395 0.539610
0.494151 0.676740 0.523417
0.339463 0.174414 0.374582
0.151406 0.466261 0.941728
0.788596 0.826970 0.582802
0.500333 0.092922 0.970239
0.918794 0.160814 0.385797
0.152227 0.305876 0.747599
0.013924 0.925063 0.776629
0.779004 0.541039 0.672001
0.893970 0.026153 0.922628
0.061958 0.711422 0.194126
0.471969 0.214378 0.981295
0.265797 0.256224 0.514000
0.323963 0.443564 0.067561
0.643965 0.909952 0.309236
0.539909 0.131184 0.072055
0.287369 0.465733 0.726649
0.223607 0.214779 0.901781
0.060870 0.425087 0.105505
0.718085 0.363326 0.441721
0.764395 0.999547 0.059600
0.899683 0.246174 0.165167
0.672081 0.586791 0.309814
0.448079 0.652865 0.471600
0.689093 0.230303 0.026334
0.708497 0.229667 0.975383
0.312827 0.742480 0.497740
0.104260 0.678634 0.511781
0.677714 0.657059 0.471580
0.094608 0.129656 0.188072
0.840542 0.170329 0.142635
0.102332 0.806049 0.540114
0.877137 0.668288 0.645774
0.690004 0.762144 0.289765
0.438471 0.203325 0.471388
0.253771 0.668624 0.640780
0.772960 0.258775 0.827464
0.869923 0.088446 0.967903
0.945113 0.798330 0.232359
0.988418 0.481665 0.063708
0.639675 0.498681 0.498346
0.102494 0.039927 0.656063
0.129801 0.142274 0.334679
0.292738 0.316873 0.683354
0.208782 0.413150 0.338527
0.503830 0.918521 0.576945
0.963405 0.822536 0.641634
0.899504 0.764429 0.437501
0.071808 0.385519 0.196534
0.046263 0.985902 0.498489
0.796213 0.236950 0.928294
0.306413 0.345426 0.488665
0.692363 0.525469 0.610975
0.821938 0.695376 0.284176
0.908496 0.995685 0.416289
0.950040 0.004714 0.711265
0.777739 0.881122 0.253092
0.115035 0.894268 0.357660
0.807460 0.313911 0.337264
0.132463 0.194589 0.863952
0.145897 0.976407 0.476947
0.312040 0.824369 0.741014
0.092039 0.555444 0.649253
0.473579 0.220491 0.804248
0.785273 0.430974 0.139296
0.420245 0.735186 0.821208
0.811787 0.745220 0.324030
0.127861 0.848463 0.095934
0.278099 0.902514 0.923809
0.049414 0.682768 0.974057
0.859030 0.123629 0.369215
0.907888 0.751392 0.101717
0.351064 0.441837 0.681402
0.101163 0.431956 0.535380
0.973491 0.453656 0.138245
0.967445 0.624118 0.575288
0.826449 0.443981 0.580231
0.100714 0.190275 0.605328
0.772273 0.999620 0.693441
0.288418 0.596146 0.749685
0.012860 0.196505 0.577903
0.685147 0.025643 0.327164
0.590915 0.821454 0.360894
0.125013 0.731782 0.377544
0.379323 0.374449 0.728724
0.792160 0.219523 0.440629
0.545758 0.589936 0.597280
0.710730 0.076860 0.766013
0.076301 0.675525 0.218229
0.841436 0.292637 0.363469
0.726099 0.029918 0.380583
0.315920 0.784817 0.994160
0.333197 0.231014 0.349645
0.236731 0.269886 0.174002
0.744036 0.560734 0.011711
0.575713 0.785118 0.049438
0.543817 0.632763 0.872906
0.402545 0.188577 0.703236
0.648011 0.553847 0.186370
0.944028 0.682347 0.785134
0.733193 0.380195 0.768097
0.022128 0.055041 0.882748
0.279190 0.301475 0.522053
0.053650 0.599262 0.869736
0.956494 0.249936 0.167260
0.564675 0.136283 0.949293
0.110601 0.804964 0.548856
0.692431 0.754165 0.265293
0.758204 0.267035 0.272937
0.296216 0.827483 0.512553
0.779832 0.615395 0.992923
0.710215 0.980468 0.780534
0.725147 0.635766 0.822891
0.174178 0.250400 0.904079
0.746684 0.645062 0.044894
0.822213 0.585572 0.374454
0.764575 0.933021 0.499734
0.158361 0.218543 0.465464
0.815082 0.293958 0.413689
0.444020 0.479700 0.441350
0.294721 0.142493 0.893884
0.889661 0.582035 0.063475
0.033667 0.331535 0.460731
0.740055 0.804945 0.238461
0.438782 0.429592 0.594399
0.043973 0.487342 0.963833
0.250275 0.304618 0.210227
0.627067 0.022916 0.870133
0.683804 0.418925 0.519648
0.806027 0.325144 0.911572
0.140178 0.154698 0.975899
0.634176 0.951620 0.834435
0.618820 0.710596 0.181671
0.580878 0.105160 0.635803
0.582419 0.200475 0.686231
0.223782 0.567582 0.971509
0.707105 0.108513 0.231478
0.409598 0.281842 0.598485
0.036341 0.094172 0.387798
0.003269 0.452274 0.188373
0.790589 0.660399 0.428938
0.214705 0.341492 0.749777
0.572294 0.321171 0.512298
0.591848 0.447696 0.086926
0.764873 0.419356 0.765674
0.503925 0.640706 0.797803
0.758838 0.846631 0.336218
0.977307 0.153475 0.784558
0.872657 0.572616 0.501770
0.191874 0.788016 0.888232
0.465595 0.039688 0.182561
0.456181 0.729868 0.439282
0.220246 0.105948 0.147028
0.552112 0.766664 0.637456
0.018243 0.717678 0.243245
0.893987 0.328661 0.563174
0.416440 0.501440 0.791175
0.447144 0.677877 0.754100
0.532409 0.853007 0.106534
0.569126 0.240679 0.511296
0.546554 0.383156 0.655913
0.327757 0.145876 0.426041
0.411527 0.674086 0.737032
0.327524 0.066440 0.839159
0.998358 0.843595 0.547247
0.101828 0.581201 0.413367
0.534373 0.528366 0.129944
0.942735 0.800553 0.776801
0.891774 0.789863 0.833783
0.290856 0.252500 0.885917
0.732184 0.958478 0.427260
0.253411 0.056686 0.461781
0.983371 0.099041 0.955001
0.379250 0.811955 0.403717
0.955762 0.512590 0.225724
0.709336 0.405278 0.242918
0.776113 0.974239 0.843860
0.407506 0.108996 0.866073
0.845668 0.560365 0.730101
0.584011 0.887663 0.152805
0.583261 0.083443 0.867430
0.765248 0.322576 0.254207
0.135844 0.814772 0.826671
0.835347 0.378969 0.615791
0.254693 0.590847 0.073345
0.302598 0.309327 0.345882
0.731074 0.544512 0.736059
0.570160 0.805841 0.401246
0.280140 0.543910 0.310491
0.437452 0.885334 0.452804
0.519372 0.654117 0.600462
0.286907 0.128275 0.662051
0.793164 0.424149 0.665248
0.539988 0.254973 0.442392
0.450230 0.901991 0.686533
0.189919 0.705614 0.815896
0.137006 0.436351 0.060687
0.606557 0.318826 0.374521
0.598923 0.975350 0.808482
0.947988 0.602262 0.376315
0.418137 0.861890 0.169046
0.554817 0.696626 0.698308
0.315531 0.853857 0.242040
0.540251 0.151255 0.319811
0.087123 0.905121 0.139569
0.430199 0.003991 0.460079
0.443378 0.360930 0.148526
0.143860 0.670684 0.124065
0.552571 0.541930 0.681727
0.031555 0.934059 0.417935
0.505173 0.764701 0.651215
0.791864 0.816352 0.899093
0.572638 0.631509 0.272534
0.853078 0.159320 0.510903
0.331503 0.186769 0.695099
0.448168 0.490371 0.488819
0.822315 0.383539 0.181810
0.137349 0.912856 0.959442
0.936794 0.428901 0.528312
0.032964 0.602278 0.058283
0.215623 0.114090 0.153020
0.331984 0.892617 0.439306
0.998069 0.041784 0.026472
0.557798 0.083298 0.476062
0.834176 0.633575 0.594012
0.469389 0.311345 0.441907
0.691145 0.442961 0.495167
0.435558 0.614086 0.185519
0.166633 0.375139 0.862789
0.976666 0.385766 0.025444
0.737976 0.598185 0.841094
0.914891 0.671204 0.204368
0.688591 0.357282 0.755691
0.940467 0.472030 0.684875
0.702336 0.435436 0.519105
0.003782 0.956235 0.746794
0.553968 0.684407 0.058250
0.430078 0.012879 0.319836
0.907202 0.483750 0.892952
0.530941 0.469735 0.098776
0.230172 0.936325 0.469804
0.650625 0.767196 0.370316
0.382429 0.350796 0.285229
0.933314 0.627110 0.545873
0.800948 0.714134 0.280649
0.151123 0.086965 0.615126
0.837511 0.782510 0.195572
0.769744 0.403886 0.111409
0.354265 0.216178 0.406677
0.848381 0.745422 0.531804
0.304973 0.611762 0.704457
0.100058 0.515804 0.261525
0.036017 0.501128 0.670304
0.387615 0.492523 0.211220
0.552783 0.732257 0.036419
0.346066 0.308995 0.714887
0.429150 0.927046 0.091388
0.475989 0.271233 0.325190
0.948880 0.478499 0.002979
0.971325 0.878396 0.393393
0.490962 0.573673 0.722801
0.197231 0.423844 0.631258
0.464638 0.667911 0.888427
0.285255 0.907040 0.631515
0.906789 0.627776 0.090969
0.482871 0.894867 0.594137
0.094880 0.690848 0.825406
0.523708 0.172748 0.742276
0.012617 0.047294 0.714636
0.583355 0.091814 0.940844
0.996427 0.864158 0.378028
0.328699 0.236412 0.032166
0.812221 0.792043 0.941628
0.300227 0.157961 0.421601
0.014551 0.849876 0.715986
0.503221 0.650985 0.840175
0.848827 0.572864 0.544812
0.610520 0.130131 0.877792
0.325427 0.052957 0.619975
0.049592 0.274947 0.830940
0.919908 0.332125 0.167188
0.259930 0.871800 0.567912
0.555045 0.405671 0.003265
0.806649 0.016673 0.755736
0.161099 0.756962 0.736881
0.451471 0.447885 0.850970
0.367102 0.118372 0.062847
0.631309 0.835945 0.166141
0.415421 0.883141 0.960580
0.612103 0.350275 0.657889
0.565042 0.150130 0.362177
0.631047 0.395903 0.489242
0.699597 0.880244 0.598519
0.544492 0.828337 0.851127
0.826991 0.925678 0.143250
0.374870 0.268184 0.651810
0.120079 0.957847 0.785874
0.120797 0.858126 0.057023
0.508196 0.591568 0.793616
0.385161 0.685366 0.080965
0.951311 0.730460 0.063025
0.664241 0.388876 0.170239
0.914639 0.725479 0.895371
0.829207 0.806683 0.727869
0.285764 0.664123 0.475038
0.693871 0.708224 0.354466
0.765873 0.410958 0.500015
0.325209 0.953922 0.028636
0.517982 0.945080 0.201195
0.263119 0.249412 0.660142
0.245466 0.475874 0.919634
0.322254 0.294823 0.698448
0.035236 0.650973 0.042523
0.958514 0.284722 0.532268
0.688291 0.517523 0.674563
0.818839 0.072797 0.062609
0.694286 0.975202 0.803959
0.498146 0.178140 0.728196
0.911134 0.841892 0.088749
0.812989 0.363419 0.202053
0.501916 0.691284 0.938490
0.761740 0.509064 0.517004
0.620381 0.596494 0.900331
0.227592 0.367106 0.145363
0.278723 0.932966 0.614279
0.637911 0.972517 0.350839
0.723304 0.796957 0.651158
0.065218 0.411521 0.475477
0.362142 0.962965 0.458825
0.763058 0.690392 0.393946
0.041528 0.967919 0.899538
0.604900 0.096860 0.736111
0.865069 0.293040 0.573914
0.763361 0.043701 0.944844
0.541243 0.239862 0.521942
0.407026 0.163555 0.961843
0.595420 0.226871 0.189114
0.592002 0.348417 0.843643
0.488495 0.001337 0.368430
0.593997 0.498264 0.959989
0.543579 0.244801 0.070695
0.145832 0.625362 0.054395
0.055459 0.864684 0.595596
0.891655 0.485257 0.779777
0.672855 0.211054 0.899406
0.101358 0.073232 0.548756
0.670691 0.099937 0.180705
0.820188 0.059190 0.098460
0.429133 0.834361 0.199861
0.479176 0.922239 0.875027
0.381523 0.191506 0.756300
0.355465 0.452408 0.228170
0.749536 0.829789 0.730024
0.239824 0.109972 0.320043
0.267703 0.350905 0.367585
0.845497 0.885915 0.776395
0.786804 0.370780 0.947917
0.257627 0.044464 0.129249
0.938927 0.010040 0.610449
0.696691 0.936612 0.702524
0.847405 0.286690 0.356697
0.683201 0.520683 0.199186
0.452932 0.848384 0.372836
0.009529 0.988627 0.682837
0.596589 0.289900 0.320807
0.736462 0.137365 0.797731
0.822086 0.597566 0.906502
0.042184 0.559143 0.322661
0.783220 0.334723 0.518622
0.057473 0.016398 0.324816
0.324119 0.732156 0.448290
0.218045 0.052424 0.451762
0.489008 0.052944 0.750930
0.765858 0.938496 0.529781
0.813839 0.121763 0.951318
0.530238 0.761069 0.921594
0.362804 0.417768 0.521261
0.771158 0.631427 0.772608
0.742675 0.376730 0.016923
0.476158 0.186384 0.684951
0.880446 0.140036 0.966315
0.008057 0.853676 0.485723
0.143359 0.849465 0.537125
0.683288 0.166554 0.103418
0.361306 0.974254 0.295828
0.374117 0.705191 0.308108
0.412102 0.570451 0.247192
0.554152 0.138971 0.271433
0.758465 0.146077 0.474536
0.680674 0.943752 0.014999
0.555393 0.777061 0.098986
0.922309 0.090313 0.446640
0.790595 0.473832 0.158717
0.792727 0.828777 0.857764
0.011702 0.391899 0.266329
0.394953 0.442303 0.141333
0.886218 0.332369 0.331782
0.128663 0.981743 0.264737
0.729328 0.891600 0.474136
0.218711 0.302347 0.523589
0.090338 0.627156 0.170197
0.920594 0.425905 0.235163
0.323555 0.037253 0.933739
0.105749 0.759457 0.056670
0.728748 0.023250 0.124505
0.021428 0.796477 0.240964
0.096846 0.922824 0.181559
0.629270 0.822335 0.905215
0.706759 0.072972 0.425980
0.503617 0.556487 0.533606
0.965295 0.160419 0.523617
0.562758 0.477432 0.447772
0.573824 0.255933 0.124517
0.611710 0.432282 0.931341
0.541855 0.479777 0.895411
0.941675 0.763525 0.523414
0.098961 0.044792 0.379647
0.426057 0.651314 0.679939
0.964181 0.152474 0.003185
0.506488 0.152088 0.737050
0.411230 0.580079 0.724120
0.825315 0.820150 0.485399
0.072337 0.593777 0.368783
0.307543 0.882054 0.802410
0.523097 0.041099 0.286791
0.483155 0.254609 0.038521
0.734149 0.793830 0.923511
0.005050 0.921328 0.089040
0.413563 0.082819 0.153981
0.493044 0.831936 0.221227
0.933024 0.553419 0.574220
0.231256 0.062478 0.513807
0.747339 0.010616 0.134333
