9.933638 -4.794489 -27.403670 -0.264257
16.100545 -7.764882 -44.419193 -0.429222
13.820160 -6.659895 -38.130532 -0.369212
7.991762 -3.848191 -22.051191 -0.213956
15.170371 -7.299108 -41.861558 -0.407001
7.437628 -3.575751 -20.525010 -0.199963
12.581073 -6.043791 -34.721325 -0.338958
7.810527 -3.749132 -21.557014 -0.210872
19.142527 -9.181380 -52.836891 -0.517903
10.499155 -5.031774 -28.981577 -0.284650
9.412835 -4.507597 -25.984708 -0.255731
3.990566 -1.909487 -11.016956 -0.108643
4.873104 -2.329941 -13.454341 -0.132946
4.019352 -1.920226 -11.097943 -0.109882
15.672943 -7.481754 -43.277952 -0.429358
17.858326 -8.518242 -49.315855 -0.490238
12.892254 -6.144608 -35.604458 -0.354642
2.075329 -0.988344 -5.731816 -0.057206
12.450410 -5.924617 -34.388922 -0.343898
17.902669 -8.512352 -49.451831 -0.495511
13.978830 -6.641367 -38.615805 -0.387699
14.943984 -7.094270 -41.284817 -0.415314
1.825677 -0.866003 -5.044029 -0.050842
13.820994 -6.550719 -38.187624 -0.385671
0.713778 -0.338039 -1.972316 -0.019958
16.317788 -7.721792 -45.092467 -0.457192
9.449367 -4.467995 -26.114103 -0.265288
1.917875 -0.906114 -5.300567 -0.053952
8.400214 -3.965571 -23.217856 -0.236786
10.536520 -4.970096 -29.124512 -0.297601
5.677449 -2.675918 -15.694389 -0.160680
7.169845 -3.376611 -19.821230 -0.203323
6.602851 -3.107092 -18.255009 -0.187619
8.368290 -3.934688 -23.137525 -0.238257
4.850579 -2.278862 -13.412306 -0.138378
13.916589 -6.532924 -38.483305 -0.397804
11.099576 -5.206326 -30.695566 -0.317909
14.099002 -6.607895 -38.993059 -0.404617
9.975982 -4.671754 -27.592068 -0.286859
4.511195 -2.110888 -12.478142 -0.129975
14.837728 -6.937290 -41.044540 -0.428342
10.346986 -4.833758 -28.624078 -0.299288
12.352930 -5.766194 -34.175692 -0.358011
13.962980 -6.512465 -38.632707 -0.405465
9.754589 -4.545942 -26.990794 -0.283813
4.978988 -2.318480 -13.777724 -0.145148
13.258155 -6.168683 -36.690122 -0.387255
16.266984 -7.562462 -45.019722 -0.476062
-0.335750 0.155962 0.929269 0.009845
3.969166 -1.842247 -10.986375 -0.116610
17.913777 -8.307716 -49.587474 -0.527307
17.237327 -7.987482 -47.718240 -0.508373
15.966456 -7.392539 -44.203098 -0.471798
14.911449 -6.898423 -41.285136 -0.441470
19.010835 -8.787709 -52.638650 -0.563916
17.708100 -8.178820 -49.034891 -0.526279
11.599283 -5.352957 -32.121371 -0.345386
10.856056 -5.005854 -30.065240 -0.323871
3.834141 -1.766516 -10.619166 -0.114603
9.193190 -4.232126 -25.463507 -0.275307
13.261104 -6.099786 -36.733419 -0.397881
15.658518 -7.196608 -43.377249 -0.470702
6.977773 -3.204321 -19.331160 -0.210151
9.294777 -4.264810 -25.751925 -0.280461
2.892922 -1.326291 -8.015619 -0.087456
7.683424 -3.519637 -21.290455 -0.232713
4.893509 -2.239773 -13.560639 -0.148491
17.556416 -8.028970 -48.654762 -0.533740
18.446063 -8.428837 -51.123772 -0.561835
-0.489053 0.223285 1.355517 0.014924
10.672090 -4.868469 -29.582035 -0.326267
11.139978 -5.077691 -30.881088 -0.341204
3.989696 -1.817023 -11.060576 -0.122426
10.314978 -4.693828 -28.598019 -0.317109
1.197164 -0.544315 -3.319336 -0.036872
16.755579 -7.611916 -46.460780 -0.517015
7.282080 -3.305425 -20.193529 -0.225112
7.665977 -3.476773 -21.259545 -0.237416
12.940248 -5.863920 -35.888783 -0.401497
14.159334 -6.410982 -39.272512 -0.440127
10.370021 -4.691344 -28.764392 -0.322930
18.404538 -8.319135 -51.054047 -0.574179
13.867690 -6.263148 -38.471497 -0.433429
1.934260 -0.872848 -5.366357 -0.060565
4.731761 -2.133442 -13.128562 -0.148428
6.657346 -2.999117 -18.472478 -0.209210
16.126572 -7.258856 -44.750287 -0.507702
4.395651 -1.976892 -12.198508 -0.138636
10.695475 -4.806101 -29.683374 -0.337937
7.808303 -3.505761 -21.672028 -0.247158
12.472608 -5.595198 -34.620225 -0.395508
9.444713 -4.233300 -26.217488 -0.300032
13.013445 -5.827931 -36.126371 -0.414141
10.223366 -4.574540 -28.382827 -0.325932
10.640000 -4.756924 -29.541537 -0.339821
12.450048 -5.561429 -34.569430 -0.398340
14.091223 -6.289186 -39.129075 -0.451653
1.322930 -0.589946 -3.673816 -0.042478
18.738687 -8.349194 -52.041464 -0.602751
14.447958 -6.431928 -40.127909 -0.465559
12.148768 -5.403758 -33.744424 -0.392164
5.865424 -2.606703 -16.292920 -0.189671
17.918567 -7.956530 -49.777435 -0.580459
6.909319 -3.065374 -19.195270 -0.224216
11.060500 -4.902872 -30.730063 -0.359559
7.399415 -3.277180 -20.559655 -0.240965
0.011831 -0.005235 -0.032874 -0.000386
0.119606 -0.052882 -0.332376 -0.003909
14.875713 -6.571430 -41.341423 -0.486981
16.518288 -7.290760 -45.909485 -0.541697
18.413349 -8.120183 -51.179954 -0.604894
15.971751 -7.037372 -44.396566 -0.525598
7.618525 -3.353926 -21.178613 -0.251145
11.925716 -5.245552 -33.154372 -0.393813
10.788941 -4.741430 -29.996109 -0.356891
0.680530 -0.298814 -1.892184 -0.022550
15.265181 -6.696979 -42.447053 -0.506706
0.861193 -0.377485 -2.394836 -0.028635
5.216709 -2.284644 -14.507805 -0.173758
10.497753 -4.593464 -29.196528 -0.350258
15.047616 -6.578595 -41.853551 -0.502925
2.880508 -1.258218 -8.012416 -0.096438
2.576245 -1.124332 -7.166569 -0.086398
15.572326 -6.790181 -43.321888 -0.523133
8.768885 -3.820254 -24.396529 -0.295082
0.347073 -0.151073 -0.965682 -0.011699
2.098992 -0.912846 -5.840553 -0.070873
4.392819 -1.908750 -12.224083 -0.148577
13.150727 -5.709182 -36.597591 -0.445545
9.250435 -4.012401 -25.745104 -0.313933
2.491880 -1.079909 -6.935686 -0.084710
18.155068 -7.860951 -50.534730 -0.618209
14.114368 -6.105983 -39.290111 -0.481425
-0.182983 0.079090 0.509405 0.006252
7.287119 -3.146898 -20.287908 -0.249390
3.185521 -1.374431 -8.869348 -0.109202
14.399174 -6.207196 -40.093924 -0.494439
1.095345 -0.471763 -3.050154 -0.037675
2.314026 -0.995762 -6.444196 -0.079724
14.908625 -6.409721 -41.521014 -0.514496
7.600776 -3.264925 -21.169866 -0.262738
-0.166636 0.071515 0.464149 0.005770
4.506505 -1.932331 -12.553350 -0.156294
8.573273 -3.672830 -23.883405 -0.297830
14.123071 -6.044988 -39.346718 -0.491436
16.444142 -7.032168 -45.816341 -0.573145
3.454663 -1.476030 -9.625974 -0.120607
0.654821 -0.279526 -1.824699 -0.022898
10.598077 -4.519994 -29.534235 -0.371211
3.914823 -1.668142 -10.910398 -0.137346
7.202135 -3.066139 -20.073336 -0.253091
0.372536 -0.158456 -1.038381 -0.013113
13.342461 -5.670021 -37.192371 -0.470400
9.756698 -4.142477 -27.198857 -0.344542
10.937798 -4.639756 -30.493516 -0.386879
18.191001 -7.709558 -50.718224 -0.644475
11.793728 -4.993801 -32.884284 -0.418509
17.121283 -7.243078 -47.742311 -0.608545
5.146251 -2.175125 -14.351191 -0.183210
-0.205472 0.086767 0.573034 0.007327
0.622133 -0.262475 -1.735162 -0.022220
18.285615 -7.707604 -51.003042 -0.654135
8.982987 -3.782990 -25.057465 -0.321867
6.925290 -2.913780 -19.318981 -0.248537
-0.046551 0.019568 0.129868 0.001673
2.571438 -1.079946 -7.174342 -0.092580
5.540811 -2.324889 -15.459988 -0.199807
1.751828 -0.734384 -4.888293 -0.063273
-0.238519 0.099898 0.665609 0.008629
6.846083 -2.864688 -19.105904 -0.248059
0.220726 -0.092276 -0.616039 -0.008010
16.721022 -6.983934 -46.671099 -0.607791
7.879438 -3.288008 -21.994310 -0.286863
9.811821 -4.090602 -27.390163 -0.357780
10.548616 -4.393722 -29.448987 -0.385255
3.022136 -1.257622 -8.437598 -0.110548
5.900644 -2.453207 -16.475330 -0.216183
4.785841 -1.987885 -13.363579 -0.175616
18.229471 -7.564926 -50.905949 -0.669979
18.885522 -7.829913 -52.741610 -0.695180
6.665459 -2.760927 -18.615915 -0.245741
12.307892 -5.093366 -34.376995 -0.454477
15.405637 -6.369374 -43.032223 -0.569752
2.733368 -1.129043 -7.635581 -0.101247
1.723040 -0.711055 -4.813592 -0.063923
18.921247 -7.801030 -52.863225 -0.703049
6.152272 -2.534148 -17.189743 -0.228953
5.516766 -2.270255 -15.415171 -0.205622
0.456169 -0.187546 -1.274732 -0.017029
14.150963 -5.812487 -39.546645 -0.529072
13.631580 -5.593898 -38.097792 -0.510442
9.760762 -4.001694 -27.281440 -0.366061
3.966156 -1.624506 -11.086214 -0.148974
18.310114 -7.492617 -51.184035 -0.688809
3.622415 -1.480919 -10.126787 -0.136481
17.394786 -7.104639 -48.632038 -0.656388
2.981541 -1.216615 -8.336316 -0.112680
3.424544 -1.396061 -9.575601 -0.129621
12.589232 -5.127307 -35.204041 -0.477238
1.590245 -0.647056 -4.447205 -0.060376
4.660449 -1.894496 -13.034100 -0.177210
5.812215 -2.360450 -16.256421 -0.221342
2.939206 -1.192532 -8.221354 -0.112102
8.837715 -3.582333 -24.721978 -0.337584
-0.409721 0.165921 1.146204 0.015674
7.248062 -2.932371 -20.278001 -0.277702
3.449675 -1.394312 -9.651868 -0.132371
16.066071 -6.487477 -44.954475 -0.617419
16.099679 -6.494821 -45.051625 -0.619645
0.514405 -0.207319 -1.439554 -0.019828
12.067563 -4.858876 -33.773252 -0.465857
16.083876 -6.469777 -45.016738 -0.621837
14.816193 -5.954113 -41.471521 -0.573686
8.995238 -3.611391 -25.180019 -0.348820
3.807667 -1.527221 -10.659392 -0.147876
6.304545 -2.526254 -17.650509 -0.245212
8.114511 -3.248370 -22.719347 -0.316081
13.751937 -5.499794 -38.505914 -0.536473
15.372135 -6.141800 -43.045505 -0.600571
15.144078 -6.044812 -42.409827 -0.592542
3.996428 -1.593639 -11.192465 -0.156601
7.436230 -2.962430 -20.827476 -0.291822
11.500107 -4.576929 -32.211857 -0.451971
0.594709 -0.236458 -1.665900 -0.023408
10.568105 -4.197800 -29.605415 -0.416572
14.299820 -5.674540 -40.062191 -0.564501
13.034711 -5.167451 -36.520408 -0.515319
0.918028 -0.363584 -2.572290 -0.036347
16.052380 -6.351301 -44.981490 -0.636490
0.681324 -0.269309 -1.909317 -0.027055
17.367416 -6.858115 -48.673191 -0.690657
4.880648 -1.925393 -13.679246 -0.194375
12.149720 -4.788285 -34.055019 -0.484580
3.194618 -1.257778 -8.954965 -0.127600
9.778744 -3.846263 -27.413101 -0.391156
7.520453 -2.955086 -21.083817 -0.301262
16.318605 -6.405882 -45.752874 -0.654660
2.622193 -1.028324 -7.352418 -0.105349
1.419591 -0.556157 -3.980696 -0.057116
5.986503 -2.343016 -16.788001 -0.241211
14.456568 -5.652426 -40.543490 -0.583336
1.692826 -0.661225 -4.747864 -0.068406
10.233974 -3.993445 -28.705198 -0.414147
0.376423 -0.146739 -1.055901 -0.015255
6.847837 -2.666788 -19.210117 -0.277918
5.220301 -2.030933 -14.645437 -0.212170
8.194151 -3.184699 -22.990103 -0.333516
14.116056 -5.480773 -39.607782 -0.575374
10.448366 -4.052660 -29.318767 -0.426489
12.841021 -4.975700 -36.035213 -0.524906
14.473155 -5.602478 -40.618227 -0.592471
0.704805 -0.272551 -1.978141 -0.028893
12.365057 -4.776788 -34.706777 -0.507622
7.138054 -2.754738 -20.036792 -0.293457
12.408379 -4.783829 -34.833222 -0.510855
3.108593 -1.197248 -8.727156 -0.128164
3.816222 -1.468293 -10.714519 -0.157562
0.369357 -0.141966 -1.037089 -0.015271
10.422854 -4.002046 -29.267538 -0.431556
0.560090 -0.214838 -1.572850 -0.023223
3.914339 -1.499920 -10.993058 -0.162532
12.932854 -4.950626 -36.323248 -0.537759
16.710096 -6.389993 -46.935293 -0.695801
18.018882 -6.883421 -50.614936 -0.751356
7.627159 -2.910676 -21.426141 -0.318487
16.521471 -6.298450 -46.415187 -0.690858
9.630725 -3.667730 -27.058312 -0.403282
-0.177065 0.067363 0.497514 0.007425
1.429539 -0.543300 -4.016967 -0.060029
1.874138 -0.711536 -5.266647 -0.078809
14.564321 -5.523780 -40.931074 -0.613301
16.658509 -6.311502 -46.819776 -0.702467
15.926732 -6.027999 -44.766195 -0.672547
10.643739 -4.024297 -29.919068 -0.450086
0.802907 -0.303256 -2.257092 -0.033999
2.004485 -0.756302 -5.635303 -0.084999
9.318694 -3.512331 -26.199917 -0.395701
9.200965 -3.464342 -25.870724 -0.391244
17.164562 -6.456044 -48.265663 -0.730885
6.339246 -2.381865 -17.826804 -0.270306
5.309516 -1.992873 -14.932111 -0.226711
8.879907 -3.329491 -24.974977 -0.379687
1.026470 -0.384467 -2.887175 -0.043950
6.369126 -2.383069 -17.915843 -0.273083
6.789128 -2.537544 -19.098611 -0.291492
5.672773 -2.118055 -15.959292 -0.243896
13.581956 -5.065774 -38.212980 -0.584747
11.339781 -4.225024 -31.906830 -0.488885
9.648390 -3.591036 -27.149652 -0.416535
2.605990 -0.968897 -7.333521 -0.112658
16.694447 -6.200346 -46.983167 -0.722698
12.954235 -4.806116 -36.459648 -0.561552
4.209014 -1.559915 -11.847086 -0.182705
7.945161 -2.941443 -22.364763 -0.345354
14.744741 -5.452951 -41.507746 -0.641787
6.515122 -2.406872 -18.341928 -0.283966
6.660674 -2.458013 -18.753014 -0.290705
17.513065 -6.455992 -49.311198 -0.765395
2.385776 -0.878546 -6.718054 -0.104410
12.225552 -4.497147 -34.428081 -0.535757
0.762016 -0.280005 -2.146046 -0.033439
1.759410 -0.645804 -4.955328 -0.077311
2.058572 -0.754800 -5.798317 -0.090579
0.961129 -0.352029 -2.707373 -0.042347
15.899701 -5.817228 -44.790490 -0.701486
1.654233 -0.604580 -4.660409 -0.073082
0.303572 -0.110827 -0.855301 -0.013429
13.513608 -4.928171 -38.076737 -0.598621
16.222025 -5.909455 -45.711347 -0.719562
3.135711 -1.141052 -8.836607 -0.139278
4.800674 -1.745011 -13.529515 -0.213515
13.353473 -4.848598 -37.636120 -0.594704
10.874112 -3.944037 -30.650318 -0.484932
5.663468 -2.051891 -15.964457 -0.252900
12.332303 -4.463134 -34.765343 -0.551428
4.792437 -1.732508 -13.511056 -0.214575
10.216973 -3.689468 -28.806185 -0.458060
17.647377 -6.365663 -49.759299 -0.792241
6.551041 -2.360452 -18.472898 -0.294485
15.244051 -5.486631 -42.988839 -0.686166
14.990290 -5.389337 -42.276202 -0.675638
18.545245 -6.660044 -52.305713 -0.836973
6.902856 -2.476235 -19.470449 -0.311947
1.342068 -0.480901 -3.785753 -0.060730
5.760383 -2.061815 -16.250243 -0.261006
16.372862 -5.853820 -46.191676 -0.742840
5.838840 -2.085246 -16.473898 -0.265258
8.398831 -2.996158 -23.698414 -0.382061
17.730182 -6.317911 -50.031591 -0.807601
7.241473 -2.577514 -20.435663 -0.330279
16.477476 -5.858385 -46.503237 -0.752512
6.478935 -2.300929 -18.286341 -0.296275
14.024191 -4.974955 -39.585096 -0.642152
12.354688 -4.377782 -34.875172 -0.566447
6.941097 -2.456749 -19.594918 -0.318656
7.587532 -2.682519 -21.421337 -0.348788
4.095033 -1.446134 -11.562031 -0.188488
12.347952 -4.355663 -34.866023 -0.569098
6.242004 -2.199332 -17.626345 -0.288058
7.354698 -2.588442 -20.769873 -0.339849
9.453513 -3.323326 -26.698875 -0.437399
11.232298 -3.944152 -31.724818 -0.520375
10.662273 -3.739724 -30.116958 -0.494607
5.979405 -2.094843 -16.890792 -0.277735
17.818226 -6.235356 -50.337001 -0.828701
11.409880 -3.988231 -32.235523 -0.531343
14.502873 -5.063549 -40.976845 -0.676252
12.088318 -4.215682 -34.157114 -0.564391
6.835796 -2.381175 -19.316800 -0.319568
7.800578 -2.714117 -22.044677 -0.365140
14.089078 -4.896471 -39.818999 -0.660348
18.335529 -6.364908 -51.824135 -0.860481
12.835433 -4.450476 -36.281061 -0.603136
9.409553 -3.258829 -26.599245 -0.442721
14.142176 -4.892205 -39.980427 -0.666245
8.754971 -3.025089 -24.752369 -0.412979
0.861590 -0.297357 -2.436090 -0.040694
12.964654 -4.469225 -36.659349 -0.613117
3.798135 -1.307780 -10.740515 -0.179848
16.679284 -5.736323 -47.169691 -0.790801
2.124009 -0.729632 -6.007210 -0.100832
3.983653 -1.366846 -11.267537 -0.189355
14.644825 -5.018940 -41.425005 -0.696997
4.935061 -1.689310 -13.960528 -0.235175
6.306308 -2.156156 -17.840846 -0.300901
16.371112 -5.590758 -46.317958 -0.782126
5.528322 -1.885700 -15.642116 -0.264449
-0.446583 0.152148 1.263676 0.021389
5.533489 -1.882995 -15.658968 -0.265366
5.209317 -1.770579 -14.742660 -0.250136
17.652891 -5.992857 -49.962243 -0.848708
13.148688 -4.458443 -37.216843 -0.632954
3.239831 -1.097249 -9.170870 -0.156156
10.744033 -3.634388 -30.414904 -0.518501
8.303601 -2.805503 -23.508050 -0.401231
2.568834 -0.866882 -7.273060 -0.124282
18.382334 -6.195885 -52.049059 -0.890468
14.117502 -4.752679 -39.976168 -0.684731
15.836131 -5.324844 -44.845971 -0.769050
0.611526 -0.205376 -1.731889 -0.029735
1.806563 -0.605986 -5.116695 -0.087952
8.839133 -2.961380 -25.036710 -0.430867
7.680822 -2.570195 -21.757367 -0.374872
9.643452 -3.223027 -27.318844 -0.471248
11.554565 -3.857068 -32.735162 -0.565342
6.802841 -2.268117 -19.274464 -0.333264
9.499622 -3.163385 -26.917173 -0.465955
4.158484 -1.383090 -11.783905 -0.204226
7.125601 -2.367042 -20.193283 -0.350378
11.242998 -3.730222 -31.863882 -0.553523
12.379870 -4.102380 -35.088421 -0.610250
8.876303 -2.937774 -25.160022 -0.438088
15.177145 -5.016975 -43.022947 -0.749991
3.610534 -1.192032 -10.235586 -0.178638
7.877226 -2.597489 -22.332933 -0.390222
10.165431 -3.347875 -28.822355 -0.504196
14.458231 -4.755769 -40.996810 -0.717999
18.278726 -6.004998 -51.833680 -0.908844
8.263888 -2.711513 -23.435906 -0.411398
15.359257 -5.033350 -43.561097 -0.765564
2.976256 -0.974128 -8.441703 -0.148530
16.655424 -5.444515 -47.244014 -0.832210
4.748510 -1.550307 -13.470376 -0.237556
4.487674 -1.463315 -12.731365 -0.224782
2.980187 -0.970544 -8.455288 -0.149457
4.633342 -1.507025 -13.146514 -0.232647
5.054268 -1.641866 -14.341870 -0.254093
11.571158 -3.754126 -32.836410 -0.582426
12.465283 -4.039111 -35.376295 -0.628196
15.425009 -4.991831 -43.779111 -0.778301
8.464790 -2.735902 -24.026420 -0.427629
1.049519 -0.338784 -2.979163 -0.053085
5.943013 -1.915967 -16.871055 -0.300963
13.217493 -4.255764 -37.524598 -0.670167
10.001878 -3.216298 -28.397485 -0.507741
1.276160 -0.409850 -3.623555 -0.064862
9.072036 -2.909840 -25.761188 -0.461656
7.099823 -2.274340 -20.162298 -0.361731
12.554101 -4.016391 -35.654106 -0.640397
15.459642 -4.939596 -43.909128 -0.789565
8.436916 -2.692257 -23.964620 -0.431416
12.802177 -4.079964 -36.366548 -0.655421
5.063849 -1.611729 -14.385683 -0.259562
13.031648 -4.142367 -37.023760 -0.668778
4.905460 -1.557277 -13.937741 -0.252049
2.442884 -0.774506 -6.941399 -0.125670
1.503249 -0.475979 -4.271757 -0.077425
1.051119 -0.332386 -2.987163 -0.054203
11.450965 -3.616317 -32.544735 -0.591198
9.513552 -3.000539 -27.040387 -0.491761
4.827096 -1.520455 -13.721059 -0.249814
11.337215 -3.566354 -32.228468 -0.587431
17.460748 -5.485423 -49.639532 -0.905801
6.503803 -2.040530 -18.491143 -0.337797
14.479842 -4.536979 -41.171037 -0.752958
14.969660 -4.684262 -42.566848 -0.779357
15.547197 -4.858551 -44.212317 -0.810390
11.309753 -3.529654 -32.164433 -0.590217
9.871757 -3.076783 -28.076879 -0.515786
17.479779 -5.440774 -49.718950 -0.914382
8.689969 -2.701248 -24.719284 -0.455120
6.778920 -2.104394 -19.284564 -0.355454
3.393646 -1.052089 -9.654893 -0.178158
7.738051 -2.395719 -22.016293 -0.406709
13.230140 -4.090591 -37.645124 -0.696195
12.865717 -3.972574 -36.610865 -0.677820
7.304973 -2.252537 -20.788651 -0.385312
8.029802 -2.472706 -22.853052 -0.424044
1.978491 -0.608436 -5.631255 -0.104605
-0.079617 0.024451 0.226624 0.004214
14.052409 -4.309780 -40.002338 -0.744721
6.946906 -2.127678 -19.776880 -0.368592
-0.417234 0.127615 1.187893 0.022164
8.021560 -2.450138 -22.839610 -0.426614
12.899434 -3.934680 -36.730963 -0.686842
16.963862 -5.167369 -48.307902 -0.904317
10.748110 -3.269503 -30.609577 -0.573637
1.137449 -0.345530 -3.239582 -0.060778
0.298116 -0.090436 -0.849129 -0.015948
9.543028 -2.890974 -27.183596 -0.511114
3.338834 -1.010075 -9.511466 -0.179033
17.886382 -5.403570 -50.957362 -0.960216
14.064324 -4.243025 -40.071459 -0.755914
9.854851 -2.968959 -28.080072 -0.530286
2.641615 -0.794731 -7.527481 -0.142310
4.391424 -1.319323 -12.514611 -0.236853
9.890916 -2.967402 -28.189048 -0.534090
11.884541 -3.560535 -33.873354 -0.642489
0.227369 -0.068023 -0.648096 -0.012306
3.849855 -1.150165 -10.974482 -0.208611
11.273650 -3.363333 -32.139284 -0.611591
16.082707 -4.791297 -45.852474 -0.873493
14.027480 -4.173122 -39.995878 -0.762752
8.678948 -2.578308 -24.747689 -0.472470
6.295040 -1.867461 -17.951389 -0.343090
12.974702 -3.843567 -37.002321 -0.707960
4.960180 -1.467295 -14.146891 -0.270964
13.441035 -3.970402 -38.337904 -0.735102
11.801269 -3.481057 -33.663277 -0.646167
12.726195 -3.748526 -36.304323 -0.697614
17.864153 -5.254395 -50.965261 -0.980392
16.537223 -4.857134 -47.183102 -0.908615
8.012115 -2.349853 -22.861417 -0.440721
5.114553 -1.497877 -14.594721 -0.281659
4.681154 -1.368973 -13.358975 -0.258088
3.954404 -1.154770 -11.285826 -0.218270
4.429485 -1.291633 -12.642639 -0.244774
7.793929 -2.269407 -22.247083 -0.431188
16.340332 -4.751008 -46.645492 -0.905042
8.395114 -2.437358 -23.966664 -0.465513
13.681276 -3.966302 -39.060677 -0.759501
5.974982 -1.729662 -17.060116 -0.332074
9.235279 -2.669554 -26.371060 -0.513860
5.352541 -1.544940 -15.285154 -0.298161
9.160382 -2.640139 -26.161077 -0.510857
9.869254 -2.840260 -28.187632 -0.551017
0.076298 -0.021925 -0.217931 -0.004265
15.831094 -4.542573 -45.221996 -0.885892
11.957727 -3.426071 -34.160145 -0.669904
5.120765 -1.465002 -14.629795 -0.287205
5.035943 -1.438595 -14.388532 -0.282769
4.467621 -1.274345 -12.765691 -0.251143
0.661094 -0.188289 -1.889136 -0.037205
8.387708 -2.385373 -23.970439 -0.472577
7.482910 -2.124872 -21.386295 -0.422077
17.084233 -4.844017 -48.830690 -0.964737
13.030159 -3.688982 -37.245985 -0.736638
4.420405 -1.249581 -12.636425 -0.250183
10.177954 -2.872810 -29.097456 -0.576696
13.885714 -3.913429 -39.700428 -0.787671
4.477368 -1.259951 -12.802130 -0.254267
4.580431 -1.286997 -13.097795 -0.260413
14.416445 -4.044531 -41.227071 -0.820548
17.291109 -4.843624 -49.451515 -0.985276
15.295804 -4.278152 -43.748336 -0.872562
2.501620 -0.698619 -7.155551 -0.142868
16.614907 -4.632873 -47.528283 -0.949945
10.020323 -2.789758 -28.666090 -0.573548
15.227645 -4.233003 -43.566433 -0.872586
7.688351 -2.133923 -21.998091 -0.441058
5.171392 -1.433115 -14.797617 -0.297000
17.578291 -4.863818 -50.302965 -1.010678
11.994236 -3.313591 -34.325912 -0.690391
5.864120 -1.617534 -16.783593 -0.337918
14.287347 -3.934820 -40.894631 -0.824224
12.397649 -3.409056 -35.488420 -0.716009
4.485893 -1.231583 -12.841888 -0.259366
2.743743 -0.752102 -7.855177 -0.158815
12.977219 -3.551669 -37.155824 -0.751994
7.155563 -1.955287 -20.489046 -0.415108
1.060990 -0.289463 -3.038239 -0.061619
8.862164 -2.413982 -25.379500 -0.515257
0.984688 -0.267796 -2.820165 -0.057315
15.688170 -4.259793 -44.934614 -0.914160
1.371703 -0.371865 -3.929176 -0.080019
14.730617 -3.987065 -42.198318 -0.860271
1.115956 -0.301568 -3.197083 -0.065244
3.768868 -1.016843 -10.798184 -0.220592
-0.098403 0.026507 0.281955 0.005766
17.194538 -4.624214 -49.271508 -1.008627
9.873493 -2.651053 -28.294953 -0.579818
8.204977 -2.199498 -23.515182 -0.482368
6.960005 -1.862743 -19.948643 -0.409629
16.389608 -4.379329 -46.979159 -0.965672
1.848858 -0.493216 -5.299966 -0.109055
15.751333 -4.195109 -45.156443 -0.930116
1.606555 -0.427182 -4.606075 -0.094972
5.429819 -1.441425 -15.568743 -0.321338
5.363929 -1.421602 -15.380987 -0.317789
1.364140 -0.360945 -3.911947 -0.080908
0.922828 -0.243774 -2.646598 -0.054794
14.433392 -3.806439 -41.396957 -0.857940
10.370614 -2.730467 -29.746607 -0.617121
11.144806 -2.929446 -31.969693 -0.663919
18.085158 -4.745853 -51.882546 -1.078553
7.683416 -2.012907 -22.043795 -0.458722
12.565400 -3.286409 -36.052996 -0.751013
9.206749 -2.403952 -26.418270 -0.550875
4.942534 -1.288374 -14.183416 -0.296055
10.577313 -2.752572 -30.355652 -0.634268
1.739818 -0.451998 -4.993455 -0.104442
6.295661 -1.632834 -18.070567 -0.378345
7.609816 -1.970340 -21.844278 -0.457821
